perf_id,airfoil_id,version_id,alpha_deg,reynolds_number,cl,cd,cm,source_type,is_anomaly
2469,n0009sm,1,6,50000,0.549881,0.016580,-0.047308,generated_synthetic,0
2470,n0009sm,1,8,50000,0.742010,0.023483,-0.050905,generated_synthetic,0
2471,n0009sm,1,10,50000,0.955174,0.031067,-0.053753,generated_synthetic,0
2472,n0009sm,1,12,50000,1.149109,0.042064,-0.059112,generated_synthetic,0
2473,n0009sm,1,14,50000,1.080377,0.054124,-0.064090,generated_synthetic,0
2474,n0009sm,1,16,50000,1.032152,0.052145,-0.066920,generated_synthetic,0
2475,n0009sm,1,18,50000,1.010926,0.068340,-0.073285,generated_synthetic,0
2476,n0009sm,1,-10,100000,-0.989166,0.030715,-0.014943,generated_synthetic,0
2477,n0009sm,1,-8,100000,-0.779596,0.021851,-0.019168,generated_synthetic,0
2478,n0009sm,1,-6,100000,-0.577542,0.016770,-0.022959,generated_synthetic,0
2479,n0009sm,1,-4,100000,-0.390475,0.011803,-0.026742,generated_synthetic,0
2480,n0009sm,1,-2,100000,-0.199799,0.009025,-0.031355,generated_synthetic,0
2481,n0009sm,1,0,100000,0.000000,0.007554,-0.035247,generated_synthetic,0
2482,n0009sm,1,2,100000,0.204018,0.008816,-0.039739,generated_synthetic,0
2483,n0009sm,1,4,100000,0.405359,0.011984,-0.042174,generated_synthetic,0
2484,n0009sm,1,6,100000,0.593636,0.016436,-0.047479,generated_synthetic,0
2485,n0009sm,1,8,100000,0.775667,0.023794,-0.051145,generated_synthetic,0
2486,n0009sm,1,10,100000,0.995323,0.031323,-0.054857,generated_synthetic,0
2487,n0009sm,1,12,100000,1.172718,0.043219,-0.059492,generated_synthetic,0
2488,n0009sm,1,14,100000,1.178295,0.049945,-0.062091,generated_synthetic,0
2489,n0009sm,1,16,100000,1.082966,0.058084,-0.065880,generated_synthetic,0
2490,n0009sm,1,18,100000,1.019293,0.067582,-0.071078,generated_synthetic,0
2491,n0009sm,1,-10,200000,-1.021230,0.034125,-0.015040,generated_synthetic,0
2492,n0009sm,1,-8,200000,-0.787525,0.023938,-0.018745,generated_synthetic,0
2493,n0009sm,1,-6,200000,-0.594104,0.016536,-0.022279,generated_synthetic,0
2494,n0009sm,1,-4,200000,-0.409714,0.012346,-0.027174,generated_synthetic,0
2495,n0009sm,1,-2,200000,-0.202730,0.008824,-0.030636,generated_synthetic,0
2496,n0009sm,1,0,200000,0.000000,0.008170,-0.035171,generated_synthetic,0
2497,n0009sm,1,2,200000,0.206843,0.009664,-0.038838,generated_synthetic,0
2498,n0009sm,1,4,200000,0.408205,0.012069,-0.042765,generated_synthetic,0
2499,n0009sm,1,6,200000,0.608727,0.017796,-0.045419,generated_synthetic,0
2500,n0009sm,1,8,200000,0.794687,0.024550,-0.049305,generated_synthetic,0
2501,n0009sm,1,10,200000,1.029974,0.034383,-0.054703,generated_synthetic,0
2502,n0009sm,1,12,200000,1.222540,0.041407,-0.060918,generated_synthetic,0
2503,n0009sm,1,14,200000,1.160308,0.051344,-0.064807,generated_synthetic,0
2504,n0009sm,1,16,200000,1.107245,0.057723,-0.066691,generated_synthetic,0
2505,n0009sm,1,18,200000,1.060017,0.070955,-0.070257,generated_synthetic,0
2506,n0009sm,1,-10,500000,-1.069892,0.032990,-0.014698,generated_synthetic,0
2507,n0009sm,1,-8,500000,-0.859106,0.024498,-0.019163,generated_synthetic,0
2508,n0009sm,1,-6,500000,-0.630440,0.017801,-0.023013,generated_synthetic,0
2509,n0009sm,1,-4,500000,-0.417024,0.012056,-0.026908,generated_synthetic,0
2510,n0009sm,1,-2,500000,-0.211327,0.008809,-0.031152,generated_synthetic,0
2511,n0009sm,1,0,500000,0.000000,0.008199,-0.035035,generated_synthetic,0
2512,n0009sm,1,2,500000,0.207855,0.009344,-0.038600,generated_synthetic,0
2513,n0009sm,1,4,500000,0.426885,0.012255,-0.042023,generated_synthetic,0
2514,n0009sm,1,6,500000,0.637621,0.017777,-0.046302,generated_synthetic,0
2515,n0009sm,1,8,500000,0.839514,0.025074,-0.051281,generated_synthetic,0
2516,n0009sm,1,10,500000,1.049435,0.033273,-0.054762,generated_synthetic,0
2517,n0009sm,1,12,500000,1.287914,0.046755,-0.059937,generated_synthetic,0
2518,n0009sm,1,14,500000,1.264865,0.053910,-0.063973,generated_synthetic,0
2519,n0009sm,1,16,500000,1.146184,0.060649,-0.068196,generated_synthetic,0
2520,n0009sm,1,18,500000,1.149562,0.073790,-0.071858,generated_synthetic,0
2521,n0012,1,-10,50000,-0.974430,0.032335,-0.015070,generated_synthetic,0
2522,n0012,1,-8,50000,-0.770398,0.022745,-0.018900,generated_synthetic,0
2523,n0012,1,-6,50000,-0.550244,0.015948,-0.022761,generated_synthetic,0
2524,n0012,1,-4,50000,-0.376774,0.012283,-0.027680,generated_synthetic,0
2525,n0012,1,-2,50000,-0.188777,0.009119,-0.031048,generated_synthetic,0
2526,n0012,1,0,50000,0.000000,0.007679,-0.033992,generated_synthetic,0
2527,n0012,1,2,50000,0.192449,0.008530,-0.038617,generated_synthetic,0
2528,n0012,1,4,50000,0.379110,0.012446,-0.043307,generated_synthetic,0
2529,n0012,1,6,50000,0.574232,0.016979,-0.047502,generated_synthetic,0
2530,n0012,1,8,50000,0.742290,0.024761,-0.051052,generated_synthetic,0
2531,n0012,1,10,50000,0.914117,0.031970,-0.055645,generated_synthetic,0
2532,n0012,1,12,50000,1.187884,0.041331,-0.058359,generated_synthetic,0
2533,n0012,1,14,50000,1.108711,0.050561,-0.062437,generated_synthetic,0
2534,n0012,1,16,50000,1.069727,0.057083,-0.067337,generated_synthetic,0
2535,n0012,1,18,50000,1.060847,0.064996,-0.071214,generated_synthetic,0
2536,n0012,1,-10,100000,-0.941382,0.033824,-0.014910,generated_synthetic,0
2537,n0012,1,-8,100000,-0.780799,0.023483,-0.018947,generated_synthetic,0
2538,n0012,1,-6,100000,-0.613538,0.017109,-0.022471,generated_synthetic,0
2539,n0012,1,-4,100000,-0.380459,0.011550,-0.027273,generated_synthetic,0
2540,n0012,1,-2,100000,-0.196712,0.009285,-0.031208,generated_synthetic,0
2541,n0012,1,0,100000,0.000000,0.007919,-0.035103,generated_synthetic,0
2542,n0012,1,2,100000,0.194264,0.009306,-0.038859,generated_synthetic,0
2543,n0012,1,4,100000,0.391296,0.012140,-0.043157,generated_synthetic,0
2544,n0012,1,6,100000,0.587723,0.016890,-0.046273,generated_synthetic,0
2545,n0012,1,8,100000,0.781538,0.023253,-0.051004,generated_synthetic,0
2546,n0012,1,10,100000,0.990030,0.031522,-0.055050,generated_synthetic,0
2547,n0012,1,12,100000,1.201203,0.043818,-0.059304,generated_synthetic,0
2548,n0012,1,14,100000,1.184616,0.048947,-0.062768,generated_synthetic,0
2549,n0012,1,16,100000,1.057568,0.057506,-0.067583,generated_synthetic,0
2550,n0012,1,18,100000,1.091176,0.067558,-0.072143,generated_synthetic,0
2551,n0012,1,-10,200000,-1.020720,0.033021,-0.015144,generated_synthetic,0
2552,n0012,1,-8,200000,-0.785580,0.022959,-0.018982,generated_synthetic,0
2553,n0012,1,-6,200000,-0.606500,0.016639,-0.023009,generated_synthetic,0
2554,n0012,1,-4,200000,-0.404730,0.012308,-0.026270,generated_synthetic,0
2555,n0012,1,-2,200000,-0.205159,0.008869,-0.030822,generated_synthetic,0
2556,n0012,1,0,200000,0.000000,0.007918,-0.034753,generated_synthetic,0
2557,n0012,1,2,200000,0.198358,0.008209,-0.039290,generated_synthetic,0
2558,n0012,1,4,200000,0.394686,0.011590,-0.043624,generated_synthetic,0
2559,n0012,1,6,200000,0.601936,0.017839,-0.047127,generated_synthetic,0
2560,n0012,1,8,200000,0.827745,0.024269,-0.049163,generated_synthetic,0
2561,n0012,1,10,200000,1.037932,0.034681,-0.055666,generated_synthetic,0
2562,n0012,1,12,200000,1.223639,0.044352,-0.059440,generated_synthetic,0
2563,n0012,1,14,200000,1.165630,0.053232,-0.064959,generated_synthetic,0
2564,n0012,1,16,200000,1.129720,0.056578,-0.066600,generated_synthetic,0
2565,n0012,1,18,200000,1.071468,0.070943,-0.072717,generated_synthetic,0
2566,n0012,1,-10,500000,-1.084457,0.033463,-0.015068,generated_synthetic,0
2567,n0012,1,-8,500000,-0.846691,0.024756,-0.019123,generated_synthetic,0
2568,n0012,1,-6,500000,-0.626555,0.017791,-0.023199,generated_synthetic,0
2569,n0012,1,-4,500000,-0.431369,0.011743,-0.026538,generated_synthetic,0
2570,n0012,1,-2,500000,-0.211496,0.009208,-0.031947,generated_synthetic,0
2571,n0012,1,0,500000,0.000000,0.007935,-0.034794,generated_synthetic,0
2572,n0012,1,2,500000,0.206399,0.008695,-0.038710,generated_synthetic,0
2573,n0012,1,4,500000,0.421559,0.011937,-0.042993,generated_synthetic,0
2574,n0012,1,6,500000,0.628615,0.017625,-0.047067,generated_synthetic,0
2575,n0012,1,8,500000,0.849761,0.025529,-0.049686,generated_synthetic,0
2576,n0012,1,10,500000,1.060662,0.034122,-0.055689,generated_synthetic,0
2577,n0012,1,12,500000,1.259050,0.045546,-0.058788,generated_synthetic,0
2578,n0012,1,14,500000,1.237190,0.051764,-0.061112,generated_synthetic,0
2579,n0012,1,16,500000,1.202027,0.060371,-0.066310,generated_synthetic,0
2580,n0012,1,18,500000,1.148960,0.067841,-0.069721,generated_synthetic,0
2581,n63212,1,-10,50000,-0.958895,0.031940,-0.014667,generated_synthetic,0
2582,n63212,1,-8,50000,-0.739690,0.022391,-0.019729,generated_synthetic,0
2583,n63212,1,-6,50000,-0.549880,0.017018,-0.023164,generated_synthetic,0
2584,n63212,1,-4,50000,-0.373622,0.011801,-0.026759,generated_synthetic,0
2585,n63212,1,-2,50000,-0.184469,0.008848,-0.030861,generated_synthetic,0
2586,n63212,1,0,50000,0.000000,0.007979,-0.035098,generated_synthetic,0
2587,n63212,1,2,50000,0.186759,0.008348,-0.039374,generated_synthetic,0
2588,n63212,1,4,50000,0.387325,0.012960,-0.042813,generated_synthetic,0
2589,n63212,1,6,50000,0.583089,0.016535,-0.046723,generated_synthetic,0
2590,n63212,1,8,50000,0.735941,0.023776,-0.052563,generated_synthetic,0
2591,n63212,1,10,50000,0.951519,0.031343,-0.054540,generated_synthetic,0
2592,n63212,1,12,50000,1.133575,0.044069,-0.059541,generated_synthetic,0
2593,n63212,1,14,50000,1.129353,-0.048630,-0.062601,generated_synthetic,1
2594,n63212,1,16,50000,1.025641,0.057324,-0.065928,generated_synthetic,0
2595,n63212,1,18,50000,1.007535,0.068025,-0.071637,generated_synthetic,0
2596,n63212,1,-10,100000,-1.018661,0.033065,-0.015188,generated_synthetic,0
2597,n63212,1,-8,100000,-0.788875,0.024029,-0.019060,generated_synthetic,0
2598,n63212,1,-6,100000,-0.568909,0.016755,-0.022744,generated_synthetic,0
2599,n63212,1,-4,100000,-0.391369,0.012070,-0.027002,generated_synthetic,0
2600,n63212,1,-2,100000,-0.198281,0.008978,-0.031695,generated_synthetic,0
2601,n63212,1,0,100000,0.000000,0.008113,-0.035481,generated_synthetic,0
2602,n63212,1,2,100000,0.194541,0.009280,-0.039488,generated_synthetic,0
2603,n63212,1,4,100000,0.393629,0.010814,-0.042426,generated_synthetic,0
2604,n63212,1,6,100000,0.580398,0.016811,-0.046581,generated_synthetic,0
2605,n63212,1,8,100000,0.800220,0.024361,-0.050913,generated_synthetic,0
2606,n63212,1,10,100000,0.979494,0.033211,-0.054435,generated_synthetic,0
2607,n63212,1,12,100000,1.181574,0.042216,-0.056724,generated_synthetic,0
2608,n63212,1,14,100000,1.143462,0.048985,-0.063795,generated_synthetic,0
2609,n63212,1,16,100000,1.037774,0.060386,-0.066990,generated_synthetic,0
2610,n63212,1,18,100000,1.049437,0.066869,-0.070948,generated_synthetic,0
2611,n63212,1,-10,200000,-1.034501,0.031400,-0.015101,generated_synthetic,0
2612,n63212,1,-8,200000,-0.838003,0.023583,-0.018985,generated_synthetic,0
2613,n63212,1,-6,200000,-0.601968,0.017207,-0.022465,generated_synthetic,0
2614,n63212,1,-4,200000,-0.395523,0.011681,-0.027073,generated_synthetic,0
2615,n63212,1,-2,200000,-0.197828,0.008829,-0.031243,generated_synthetic,0
2616,n63212,1,0,200000,0.000000,0.007901,-0.035348,generated_synthetic,0
2617,n63212,1,2,200000,0.200765,0.009083,-0.038656,generated_synthetic,0
2618,n63212,1,4,200000,0.396757,0.012034,-0.043261,generated_synthetic,0
2619,n63212,1,6,200000,0.588543,0.017522,-0.047741,generated_synthetic,0
2620,n63212,1,8,200000,0.792691,0.025293,-0.051186,generated_synthetic,0
2621,n63212,1,10,200000,1.016529,0.032587,-0.055141,generated_synthetic,0
2622,n63212,1,12,200000,1.210257,0.043454,-0.059056,generated_synthetic,0
2623,n63212,1,14,200000,1.180002,0.049329,-0.062336,generated_synthetic,0
2624,n63212,1,16,200000,1.075447,0.058190,-0.067218,generated_synthetic,0
2625,n63212,1,18,200000,1.068196,0.068476,-0.073422,generated_synthetic,0
2626,n63212,1,-10,500000,-1.085996,0.033516,-0.014966,generated_synthetic,0
2627,n63212,1,-8,500000,-0.878014,0.024020,-0.019197,generated_synthetic,0
2628,n63212,1,-6,500000,-0.653649,0.017877,-0.022928,generated_synthetic,0
2629,n63212,1,-4,500000,-0.423167,0.012975,-0.027262,generated_synthetic,0
2630,n63212,1,-2,500000,-0.205191,0.009422,-0.030643,generated_synthetic,0
2631,n63212,1,0,500000,0.000000,0.007904,-0.035662,generated_synthetic,0
2632,n63212,1,2,500000,0.215850,0.009288,-0.038537,generated_synthetic,0
2633,n63212,1,4,500000,0.421082,0.012004,-0.043431,generated_synthetic,0
2634,n63212,1,6,500000,0.633681,0.017361,-0.047319,generated_synthetic,0
2635,n63212,1,8,500000,0.812669,0.025044,-0.051339,generated_synthetic,0
2636,n63212,1,10,500000,1.034844,0.033792,-0.053485,generated_synthetic,0
2637,n63212,1,12,500000,1.328101,0.045344,-0.059358,generated_synthetic,0
2638,n63212,1,14,500000,1.253102,0.053043,-0.063297,generated_synthetic,0
2639,n63212,1,16,500000,1.165429,0.060739,-0.067240,generated_synthetic,0
2640,n63212,1,18,500000,1.123585,0.068314,-0.069858,generated_synthetic,0
2641,n64212,1,-10,50000,-0.972969,0.033007,-0.015111,generated_synthetic,0
2642,n64212,1,-8,50000,-0.763614,0.022337,-0.018626,generated_synthetic,0
2643,n64212,1,-6,50000,-0.559976,0.016737,-0.023458,generated_synthetic,0
2644,n64212,1,-4,50000,-0.381440,0.011357,-0.026932,generated_synthetic,0
2645,n64212,1,-2,50000,-0.185697,0.008963,-0.031165,generated_synthetic,0
2646,n64212,1,0,50000,0.000000,0.007820,-0.035384,generated_synthetic,0
2647,n64212,1,2,50000,0.185610,0.008551,-0.037787,generated_synthetic,0
2648,n64212,1,4,50000,0.375562,0.012013,-0.043349,generated_synthetic,0
2649,n64212,1,6,50000,0.586090,0.016820,-0.045611,generated_synthetic,0
2650,n64212,1,8,50000,0.792159,0.024090,-0.050215,generated_synthetic,0
2651,n64212,1,10,50000,0.953867,0.031823,-0.055220,generated_synthetic,0
2652,n64212,1,12,50000,1.109310,0.043488,-0.059342,generated_synthetic,0
2653,n64212,1,14,50000,1.112857,-0.048073,-0.061754,generated_synthetic,1
2654,n64212,1,16,50000,1.018081,0.057586,-0.067709,generated_synthetic,0
2655,n64212,1,18,50000,0.956582,0.064066,-0.069844,generated_synthetic,0
2656,n64212,1,-10,100000,-0.982006,0.032716,-0.015107,generated_synthetic,0
2657,n64212,1,-8,100000,-0.778776,0.022931,-0.018911,generated_synthetic,0
2658,n64212,1,-6,100000,-0.593265,0.017426,-0.023532,generated_synthetic,0
2659,n64212,1,-4,100000,-0.404017,0.013010,-0.026678,generated_synthetic,0
2660,n64212,1,-2,100000,-0.191517,0.008668,-0.030768,generated_synthetic,0
2661,n64212,1,0,100000,0.000000,0.008129,-0.034776,generated_synthetic,0
2662,n64212,1,2,100000,0.202927,0.009548,-0.039491,generated_synthetic,0
2663,n64212,1,4,100000,0.391762,0.011884,-0.043035,generated_synthetic,0
2664,n64212,1,6,100000,0.600385,0.016653,-0.047829,generated_synthetic,0
2665,n64212,1,8,100000,0.797060,0.024596,-0.051302,generated_synthetic,0
2666,n64212,1,10,100000,0.963829,0.032404,-0.055228,generated_synthetic,0
2667,n64212,1,12,100000,1.191390,0.042136,-0.059282,generated_synthetic,0
2668,n64212,1,14,100000,1.165722,0.048756,-0.062598,generated_synthetic,0
2669,n64212,1,16,100000,1.076946,0.058904,-0.067207,generated_synthetic,0
2670,n64212,1,18,100000,1.083884,0.069302,-0.070791,generated_synthetic,0
2671,n64212,1,-10,200000,-1.025800,0.032387,-0.014897,generated_synthetic,0
2672,n64212,1,-8,200000,-0.808020,0.024139,-0.019216,generated_synthetic,0
2673,n64212,1,-6,200000,-0.576682,0.017561,-0.022801,generated_synthetic,0
2674,n64212,1,-4,200000,-0.405633,0.012477,-0.027027,generated_synthetic,0
2675,n64212,1,-2,200000,-0.201212,0.009039,-0.031208,generated_synthetic,0
2676,n64212,1,0,200000,0.000000,0.008171,-0.035143,generated_synthetic,0
2677,n64212,1,2,200000,0.205741,0.008793,-0.039580,generated_synthetic,0
2678,n64212,1,4,200000,0.387372,0.011364,-0.043092,generated_synthetic,0
2679,n64212,1,6,200000,0.618245,0.016743,-0.046709,generated_synthetic,0
2680,n64212,1,8,200000,0.814179,0.023767,-0.050712,generated_synthetic,0
2681,n64212,1,10,200000,1.000056,0.034315,-0.054040,generated_synthetic,0
2682,n64212,1,12,200000,4.874146,0.043724,-0.060375,generated_synthetic,1
2683,n64212,1,14,200000,1.231615,0.051304,-0.062856,generated_synthetic,0
2684,n64212,1,16,200000,1.132446,0.056436,-0.067614,generated_synthetic,0
2685,n64212,1,18,200000,1.088719,0.066753,-0.070517,generated_synthetic,0
2686,n64212,1,-10,500000,-1.070137,0.034491,-0.014866,generated_synthetic,0
2687,n64212,1,-8,500000,-0.862734,0.023550,-0.019334,generated_synthetic,0
2688,n64212,1,-6,500000,-0.640466,0.017421,-0.023133,generated_synthetic,0
2689,n64212,1,-4,500000,-0.437451,0.012366,-0.027354,generated_synthetic,0
2690,n64212,1,-2,500000,-0.211912,0.009308,-0.030938,generated_synthetic,0
2691,n64212,1,0,500000,0.000000,0.008213,-0.035235,generated_synthetic,0
2692,n64212,1,2,500000,0.214548,0.009463,-0.038158,generated_synthetic,0
2693,n64212,1,4,500000,0.427986,0.012107,-0.042641,generated_synthetic,0
2694,n64212,1,6,500000,0.674628,0.017137,-0.047265,generated_synthetic,0
2695,n64212,1,8,500000,0.850140,0.025703,-0.051401,generated_synthetic,0
2696,n64212,1,10,500000,1.066190,0.033486,-0.055488,generated_synthetic,0
2697,n64212,1,12,500000,1.299139,0.043462,-0.059445,generated_synthetic,0
2698,n64212,1,14,500000,1.239385,0.055022,-0.062310,generated_synthetic,0
2699,n64212,1,16,500000,1.133166,0.059799,-0.067263,generated_synthetic,0
2700,n64212,1,18,500000,1.161237,0.067804,-0.070672,generated_synthetic,0
2701,naca0006,1,-10,50000,-0.943022,0.031602,-0.015061,generated_synthetic,0
2702,naca0006,1,-8,50000,-0.752182,0.023443,-0.019165,generated_synthetic,0
2703,naca0006,1,-6,50000,-0.590828,0.016602,-0.022978,generated_synthetic,0
2704,naca0006,1,-4,50000,-0.370409,0.012537,-0.026848,generated_synthetic,0
2705,naca0006,1,-2,50000,-0.188220,0.009249,-0.031243,generated_synthetic,0
2706,naca0006,1,0,50000,0.000000,0.007873,-0.034367,generated_synthetic,0
2707,naca0006,1,2,50000,0.190075,0.008902,-0.038704,generated_synthetic,0
2708,naca0006,1,4,50000,0.360488,0.011969,-0.043562,generated_synthetic,0
2709,naca0006,1,6,50000,0.550644,0.017436,-0.048086,generated_synthetic,0
2710,naca0006,1,8,50000,0.747229,0.024387,-0.050757,generated_synthetic,0
2711,naca0006,1,10,50000,0.889321,0.031636,-0.055104,generated_synthetic,0
2712,naca0006,1,12,50000,1.125909,0.042232,-0.057971,generated_synthetic,0
2713,naca0006,1,14,50000,1.090296,0.049691,-0.062783,generated_synthetic,0
2714,naca0006,1,16,50000,1.066200,0.055746,-0.066147,generated_synthetic,0
2715,naca0006,1,18,50000,1.021924,0.066031,-0.070496,generated_synthetic,0
2716,naca0006,1,-10,100000,-0.975694,0.031955,-0.014565,generated_synthetic,0
2717,naca0006,1,-8,100000,-0.813129,0.023210,-0.018595,generated_synthetic,0
2718,naca0006,1,-6,100000,-0.604790,0.016942,-0.022970,generated_synthetic,0
2719,naca0006,1,-4,100000,-0.399433,0.011825,-0.026055,generated_synthetic,0
2720,naca0006,1,-2,100000,-0.193234,0.009323,-0.030457,generated_synthetic,0
2721,naca0006,1,0,100000,0.000000,0.008314,-0.034949,generated_synthetic,0
2722,naca0006,1,2,100000,0.195109,0.009253,-0.038752,generated_synthetic,0
2723,naca0006,1,4,100000,0.400004,0.011759,-0.042734,generated_synthetic,0
2724,naca0006,1,6,100000,0.615630,0.016921,-0.047653,generated_synthetic,0
2725,naca0006,1,8,100000,0.765852,0.023423,-0.051498,generated_synthetic,0
2726,naca0006,1,10,100000,0.966738,0.033273,-0.055075,generated_synthetic,0
2727,naca0006,1,12,100000,1.153716,0.044454,-0.059187,generated_synthetic,0
2728,naca0006,1,14,100000,1.146562,0.049623,-0.063149,generated_synthetic,0
2729,naca0006,1,16,100000,1.052972,0.058987,-0.066369,generated_synthetic,0
2730,naca0006,1,18,100000,1.068697,0.068306,-0.069054,generated_synthetic,0
2731,naca0006,1,-10,200000,-1.002864,0.033003,-0.015215,generated_synthetic,0
2732,naca0006,1,-8,200000,-0.824157,0.023188,-0.019087,generated_synthetic,0
2733,naca0006,1,-6,200000,-0.602533,0.016991,-0.023223,generated_synthetic,0
2734,naca0006,1,-4,200000,-0.399167,0.011779,-0.027013,generated_synthetic,0
2735,naca0006,1,-2,200000,-0.200120,0.008771,-0.030461,generated_synthetic,0
2736,naca0006,1,0,200000,0.000000,0.007504,-0.034436,generated_synthetic,0
2737,naca0006,1,2,200000,0.206193,0.009327,-0.038754,generated_synthetic,0
2738,naca0006,1,4,200000,0.413027,0.011182,-0.043623,generated_synthetic,0
2739,naca0006,1,6,200000,0.627563,0.016131,-0.047515,generated_synthetic,0
2740,naca0006,1,8,200000,0.812762,0.026052,-0.051680,generated_synthetic,0
2741,naca0006,1,10,200000,0.983075,0.032554,-0.054713,generated_synthetic,0
2742,naca0006,1,12,200000,1.208070,0.042793,-0.058580,generated_synthetic,0
